date,Obama,Romney
2012/10/13 04:00:00,63.7,43.4
2012/10/13 04:10:00,51.9,40.6
2012/10/13 04:20:00,55.4,46.9
2012/10/13 04:30:00,53.7,46.3
2012/10/13 04:40:00,54.8,41.4
2012/10/13 04:50:00,49.3,34
2012/10/13 05:00:00,60.1,34.7
2012/10/13 05:10:00,52.3,34.6
2012/10/13 05:20:00,56,32
2012/10/13 05:30:00,71.5,35.3
2012/10/13 05:40:00,62.3,34.7
2012/10/13 05:50:00,56.3,36
2012/10/13 06:00:00,73.2,34.5
2012/10/13 06:10:00,73.8,30.8
2012/10/13 06:20:00,68.2,35.3
2012/10/13 06:30:00,77.6,37
2012/10/13 06:40:00,89,50.9
2012/10/13 06:50:00,76.7,45.6
2012/10/13 07:00:00,80.2,42.6
2012/10/13 07:10:00,78.4,43.5
2012/10/13 07:20:00,100.5,47.9
2012/10/13 07:30:00,113.1,52.6
2012/10/13 07:40:00,111.9,59.2
2012/10/13 07:50:00,98.1,57.2
2012/10/13 08:00:00,107.1,82.6
2012/10/13 08:10:00,107.1,71.5
2012/10/13 08:20:00,125,79.3
2012/10/13 08:30:00,133.5,95.6
2012/10/13 08:40:00,141.8,92.8
2012/10/13 08:50:00,141.9,97.5
2012/10/13 09:00:00,158.5,121.8
2012/10/13 09:10:00,163.2,119.5
2012/10/13 09:20:00,177,144
2012/10/13 09:30:00,197.5,150.9
2012/10/13 09:40:00,182.2,136.9
2012/10/13 09:50:00,187.8,154
2012/10/13 10:00:00,220.8,196.6
2012/10/13 10:10:00,237,191.4
2012/10/13 10:20:00,224,185.3
2012/10/13 10:30:00,229.3,179.4
2012/10/13 10:40:00,218.8,181.3
2012/10/13 10:50:00,236,198.3
2012/10/13 11:00:00,241.2,257.2
2012/10/13 11:10:00,261.2,255.5
2012/10/13 11:20:00,260.5,226.5
2012/10/13 11:30:00,239.5,222.2
2012/10/13 11:40:00,256.6,250.4
2012/10/13 11:50:00,227.7,219.2
2012/10/13 12:00:00,226.8,195
2012/10/13 12:10:00,236.2,186.8
2012/10/13 12:20:00,278.3,220.9
2012/10/13 12:30:00,257.5,186.6
2012/10/13 12:40:00,233.5,200.6
2012/10/13 12:50:00,233.7,206.3
2012/10/13 13:00:00,241.7,217.4
2012/10/13 13:10:00,233.7,222.7
2012/10/13 13:20:00,242.2,216.5
2012/10/13 13:30:00,240.3,206.4
2012/10/13 13:40:00,226.5,216.8
2012/10/13 13:50:00,224.1,210.3
2012/10/13 14:00:00,230.9,199.9
2012/10/13 14:10:00,223.8,233.4
2012/10/13 14:20:00,235.8,233.1
2012/10/13 14:30:00,227.8,211.2
2012/10/13 14:40:00,277,270.6
2012/10/13 14:50:00,208.9,242.6
2012/10/13 15:00:00,221.5,224.4
2012/10/13 15:10:00,243.5,222.3
2012/10/13 15:20:00,241.9,228.7
2012/10/13 15:30:00,243.5,206.9
2012/10/13 15:40:00,226.1,223.4
2012/10/13 15:50:00,234.4,231.6
2012/10/13 16:00:00,265.1,230.9
2012/10/13 16:10:00,269.5,249.1
2012/10/13 16:20:00,238,244.4
2012/10/13 16:30:00,214.8,236.8
2012/10/13 16:40:00,213,251.1
2012/10/13 16:50:00,226.1,241.8
2012/10/13 17:00:00,236,265.9
2012/10/13 17:10:00,244,268.1
2012/10/13 17:20:00,217.6,244
2012/10/13 17:30:00,230.4,279.4
2012/10/13 17:40:00,262,288.1
2012/10/13 17:50:00,255,321.6
2012/10/13 18:00:00,246.6,301.5
2012/10/13 18:10:00,253.9,267.8
2012/10/13 18:20:00,265,282
2012/10/13 18:30:00,243.2,281.7
2012/10/13 18:40:00,220.6,270.2
2012/10/13 18:50:00,223.2,283.9
2012/10/13 19:00:00,227.8,299.4
2012/10/13 19:10:00,370.3,451.9
2012/10/13 19:20:00,487.2,585.8
2012/10/13 19:30:00,543.2,611
2012/10/13 19:40:00,527.2,550.7
2012/10/13 19:50:00,505,537
2012/10/13 20:00:00,490.6,499.4
2012/10/13 20:10:00,454.5,449.1
2012/10/13 20:20:00,486.6,481.6
2012/10/13 20:30:00,534.4,526.6
2012/10/13 20:40:00,545.2,559.3
2012/10/13 20:50:00,526.8,558.8
2012/10/13 21:00:00,519.6,564.4
2012/10/13 21:10:00,548,537.6
2012/10/13 21:20:00,518.6,530.6
2012/10/13 21:30:00,474.8,601
2012/10/13 21:40:00,433.4,518.8
2012/10/13 21:50:00,484.4,527
2012/10/13 22:00:00,529.6,558.2
2012/10/13 22:10:00,490,548.9
2012/10/13 22:20:00,545.2,545.2
2012/10/13 22:30:00,492.6,573.6
2012/10/13 22:40:00,493.4,601.4
2012/10/13 22:50:00,486.4,623.2
2012/10/13 23:00:00,480.8,524.8
2012/10/13 23:10:00,507.7,586.3
2012/10/13 23:20:00,460.6,506.2
2012/10/13 23:30:00,437.6,503.8
2012/10/13 23:40:00,421.1,499
2012/10/13 23:50:00,383.8,484
2012/10/14 00:00:00,436.6,528.2
2012/10/14 00:10:00,463.8,486
2012/10/14 00:20:00,439.2,402.2
2012/10/14 00:30:00,400.6,338.6
2012/10/14 00:40:00,348.4,347.6
2012/10/14 00:50:00,414.6,313.6
2012/10/14 01:00:00,324,304.6
2012/10/14 01:10:00,294.2,248.3
2012/10/14 01:20:00,286.2,273.4
2012/10/14 01:30:00,293.8,300.8
2012/10/14 01:40:00,293.8,269
2012/10/14 01:50:00,261.4,237.8
2012/10/14 02:00:00,114.4,111.3
2012/10/14 02:10:00,95.3,107.9
2012/10/14 02:20:00,106.3,105.6
2012/10/14 02:30:00,93.7,95.5
2012/10/14 02:40:00,95.5,87.8
2012/10/14 02:50:00,85.5,97.3
2012/10/14 03:00:00,79,81.6
2012/10/14 03:10:00,72.1,74
2012/10/14 03:20:00,63.1,63.4
2012/10/14 03:30:00,68.7,54.8
2012/10/14 03:40:00,58.4,51.5
2012/10/14 03:50:00,64.4,53.8
2012/10/14 04:00:00,63.9,55.4
2012/10/14 04:10:00,54.8,47.3
2012/10/14 04:20:00,64.4,50
2012/10/14 04:30:00,60.6,47.8
2012/10/14 04:40:00,53.2,48.4
2012/10/14 04:50:00,47.3,35.7
2012/10/14 05:00:00,62.1,49.8
2012/10/14 05:10:00,60.9,42.4
2012/10/14 05:20:00,52.6,39.7
2012/10/14 05:30:00,59,45.1
2012/10/14 05:40:00,65.7,49.7
2012/10/14 05:50:00,51.3,39.6
2012/10/14 06:00:00,80.4,45.3
2012/10/14 06:10:00,68.6,50.2
2012/10/14 06:20:00,55.9,47.5
2012/10/14 06:30:00,59.5,43.3
2012/10/14 06:40:00,63.1,51.3
2012/10/14 06:50:00,62.5,45.3
2012/10/14 07:00:00,70.7,57.3
2012/10/14 07:10:00,74.7,59.3
2012/10/14 07:20:00,73,69.8
2012/10/14 07:30:00,86.6,64.4
2012/10/14 07:40:00,86.8,70.9
2012/10/14 07:50:00,86.6,74
2012/10/14 08:00:00,107.1,90.5
2012/10/14 08:10:00,117.4,101.3
2012/10/14 08:20:00,118.3,111.1
2012/10/14 08:30:00,130.1,114.9
2012/10/14 08:40:00,135.1,114.4
2012/10/14 08:50:00,157.4,120.5
2012/10/14 09:00:00,176.9,134.5
2012/10/14 09:10:00,190.5,143.6
2012/10/14 09:20:00,192.3,154.9
2012/10/14 09:30:00,184.7,144.4
2012/10/14 09:40:00,192.3,160.2
2012/10/14 09:50:00,211.9,171.9
2012/10/14 10:00:00,211.6,170.1
2012/10/14 10:10:00,218.2,195.2
2012/10/14 10:20:00,223.7,212.9
2012/10/14 10:30:00,252.4,215.4
2012/10/14 10:40:00,266.1,228
2012/10/14 10:50:00,260.1,226.2
2012/10/14 11:00:00,305.8,237
2012/10/14 11:10:00,285.9,251.6
2012/10/14 11:20:00,272.8,232.1
2012/10/14 11:30:00,247.2,227.4
2012/10/14 11:40:00,238.5,213.6
2012/10/14 11:50:00,254.3,226.9
2012/10/14 12:00:00,296,242.3
2012/10/14 12:10:00,290.7,238.5
2012/10/14 12:20:00,290.9,257.8
2012/10/14 12:30:00,261.3,223.5
2012/10/14 12:40:00,250.8,203.3
2012/10/14 12:50:00,259,207.7
2012/10/14 13:00:00,241.5,196.9
2012/10/14 13:10:00,258.7,197.1
2012/10/14 13:20:00,264.5,207.4
2012/10/14 13:30:00,250.1,210.6
2012/10/14 13:40:00,242.5,198.4
2012/10/14 13:50:00,237.8,209.5
2012/10/14 14:00:00,214.8,227.4
2012/10/14 14:10:00,252.6,216.7
2012/10/14 14:20:00,287.9,266.8
2012/10/14 14:30:00,275.3,294
2012/10/14 14:40:00,249.8,270.2
2012/10/14 14:50:00,259.2,254.1
2012/10/14 15:00:00,268.4,257.7
2012/10/14 15:10:00,291.3,245.5
2012/10/14 15:20:00,241.9,232.4
2012/10/14 15:30:00,262.8,231.9
2012/10/14 15:40:00,248.4,215.1
2012/10/14 15:50:00,243.6,211.3
2012/10/14 16:00:00,249.1,206.8
2012/10/14 16:10:00,220.4,193.3
2012/10/14 16:20:00,231.4,198.9
2012/10/14 16:30:00,247.4,248.8
2012/10/14 16:40:00,237.6,241.4
2012/10/14 16:50:00,250.2,223.5
2012/10/14 17:00:00,257.5,330.7
2012/10/14 17:10:00,268.7,281.5
2012/10/14 17:20:00,324.6,286.9
2012/10/14 17:30:00,299.3,252.7
2012/10/14 17:40:00,281.8,248
2012/10/14 17:50:00,274.9,251.1
2012/10/14 18:00:00,274.9,292.3
2012/10/14 18:10:00,282.5,282.2
2012/10/14 18:20:00,249.2,257.1
2012/10/14 18:30:00,240.2,247.3
2012/10/14 18:40:00,284.5,236.7
2012/10/14 18:50:00,258.4,227.4
2012/10/14 19:00:00,282,234.9
2012/10/14 19:10:00,460.8,392.9
2012/10/14 19:20:00,544.2,511.8
2012/10/14 19:30:00,490,458
2012/10/14 19:40:00,572.4,505.4
2012/10/14 19:50:00,573.4,516
2012/10/14 20:00:00,558.2,582.2
2012/10/14 20:10:00,582,567.6
2012/10/14 20:20:00,597.6,591.6
2012/10/14 20:30:00,541.2,555.8
2012/10/14 20:40:00,538,563.3
2012/10/14 20:50:00,526.4,653.4
2012/10/14 21:00:00,516.8,567.2
2012/10/14 21:10:00,516,592.2
2012/10/14 21:20:00,524,557
2012/10/14 21:30:00,527,493.4
2012/10/14 21:40:00,1377.4,615
2012/10/14 21:50:00,801.2,669.2
2012/10/14 22:00:00,727.4,574.6
2012/10/14 22:10:00,684.8,549.4
2012/10/14 22:20:00,681.6,542.6
2012/10/14 22:30:00,666.2,518.8
2012/10/14 22:40:00,674.5,558.3
2012/10/14 22:50:00,543.6,482.4
2012/10/14 23:00:00,505.2,467.2
2012/10/14 23:10:00,472.1,487.1
2012/10/14 23:20:00,504.4,481.8
2012/10/14 23:30:00,446.2,433.2
2012/10/14 23:40:00,441.6,436
2012/10/14 23:50:00,432.8,436.8
2012/10/15 00:00:00,430.6,402.8
2012/10/15 00:10:00,387.4,407.6
2012/10/15 00:20:00,379.4,402.6
2012/10/15 00:30:00,303.2,384.6
2012/10/15 00:40:00,367.8,391
2012/10/15 00:50:00,300.4,343
2012/10/15 01:00:00,292.8,344.6
2012/10/15 01:10:00,284.6,288.6
2012/10/15 01:20:00,274.6,262.8
2012/10/15 01:30:00,254.2,221.4
2012/10/15 01:40:00,224.4,218.6
2012/10/15 01:50:00,222,208.2
2012/10/15 02:00:00,99.2,97.6
2012/10/15 02:10:00,93.2,93.4
2012/10/15 02:20:00,88.5,85.2
2012/10/15 02:30:00,100.7,84.7
2012/10/15 02:40:00,93.7,84.5
2012/10/15 02:50:00,86.3,71.5
2012/10/15 03:00:00,72,60
2012/10/15 03:10:00,67.4,61.9
2012/10/15 03:20:00,78.5,67.4
2012/10/15 03:30:00,74.6,58.9
2012/10/15 03:40:00,77.5,57.5
2012/10/15 03:50:00,73.2,47.9
2012/10/15 04:00:00,60.9,44.8
2012/10/15 04:10:00,59.8,40.9
2012/10/15 04:20:00,50.4,40.4
2012/10/15 04:30:00,53.5,37
2012/10/15 04:40:00,49.2,31.1
2012/10/15 04:50:00,48.4,33.9
2012/10/15 05:00:00,56.6,37.9
2012/10/15 05:10:00,56.5,36.6
2012/10/15 05:20:00,67.3,37
2012/10/15 05:30:00,50.3,33.5
2012/10/15 05:40:00,63.4,44.7
2012/10/15 05:50:00,81.4,42.1
2012/10/15 06:00:00,86.9,54.9
2012/10/15 06:10:00,66.5,52
2012/10/15 06:20:00,93.8,80.7
2012/10/15 06:30:00,99.3,70.2
2012/10/15 06:40:00,117,82.5
2012/10/15 06:50:00,119.7,86.7
2012/10/15 07:00:00,141.3,104.9
2012/10/15 07:10:00,120.7,87.7
2012/10/15 07:20:00,127.9,102.4
2012/10/15 07:30:00,123.9,92.1
2012/10/15 07:40:00,146.1,109
2012/10/15 07:50:00,138.4,142.9
2012/10/15 08:00:00,156.7,154.7
2012/10/15 08:10:00,176,153.3
2012/10/15 08:20:00,193,159.4
2012/10/15 08:30:00,191.7,153.7
2012/10/15 08:40:00,205.7,169.3
2012/10/15 08:50:00,188.7,175.7
2012/10/15 09:00:00,198,173.6
2012/10/15 09:10:00,218.7,220
2012/10/15 09:20:00,223.1,247.4
2012/10/15 09:30:00,225.8,243.5
2012/10/15 09:40:00,222.5,248.7
2012/10/15 09:50:00,230.4,250.7
2012/10/15 10:00:00,238.7,256
2012/10/15 10:10:00,240.2,234.8
2012/10/15 10:20:00,263.1,236.5
2012/10/15 10:30:00,263.6,248.9
2012/10/15 10:40:00,273.4,252.1
2012/10/15 10:50:00,267.8,257
2012/10/15 11:00:00,281.7,251.2
2012/10/15 11:10:00,302.6,247.4
2012/10/15 11:20:00,305.7,270.7
2012/10/15 11:30:00,307.7,270
2012/10/15 11:40:00,308.2,243.2
2012/10/15 11:50:00,341.5,285.9
2012/10/15 12:00:00,302.8,261.7
2012/10/15 12:10:00,296.3,278.4
2012/10/15 12:20:00,278.8,274.9
2012/10/15 12:30:00,301.5,268.8
2012/10/15 12:40:00,330.6,269.1
2012/10/15 12:50:00,347.3,251.7
2012/10/15 13:00:00,403.7,261.9
2012/10/15 13:10:00,370.8,273.2
2012/10/15 13:20:00,373.9,278.4
2012/10/15 13:30:00,371.1,282.9
2012/10/15 13:40:00,355.6,267.3
2012/10/15 13:50:00,321.9,256.6
2012/10/15 14:00:00,323.5,268.2
2012/10/15 14:10:00,355.5,291.5
2012/10/15 14:20:00,326.2,275.2
2012/10/15 14:30:00,356.6,266
2012/10/15 14:40:00,317.8,246.5
2012/10/15 14:50:00,348.9,259.3
2012/10/15 15:00:00,372.1,300.3
2012/10/15 15:10:00,403.9,315.2
2012/10/15 15:20:00,392.6,330.6
2012/10/15 15:30:00,394.8,318.6
2012/10/15 15:40:00,393.8,319.1
2012/10/15 15:50:00,419.3,331.2
2012/10/15 16:00:00,417.8,302.5
2012/10/15 16:10:00,437,348.9
2012/10/15 16:20:00,434.2,329.4
2012/10/15 16:30:00,396.3,349.6
2012/10/15 16:40:00,440.4,354.9
2012/10/15 16:50:00,436.9,361.3
2012/10/15 17:00:00,422.9,346.1
2012/10/15 17:10:00,401.9,319.3
2012/10/15 17:20:00,403.3,325.1
2012/10/15 17:30:00,387.3,314.6
2012/10/15 17:40:00,386.2,320.7
2012/10/15 17:50:00,361.8,326
2012/10/15 18:00:00,347.5,321
2012/10/15 18:10:00,359.8,323.5
2012/10/15 18:20:00,378.2,322.7
2012/10/15 18:30:00,397.9,359.1
2012/10/15 18:40:00,573,327.1
2012/10/15 18:50:00,795.8,350.4
2012/10/15 19:00:00,711.4,318.3
2012/10/15 19:10:00,695.8,476.4
2012/10/15 19:20:00,744.2,638
2012/10/15 19:30:00,733,643.2
2012/10/15 19:40:00,848.6,711.1
2012/10/15 19:50:00,899.4,706
2012/10/15 20:00:00,933.2,664.2
2012/10/15 20:10:00,862,728.8
2012/10/15 20:20:00,703.4,569.6
2012/10/15 20:30:00,625.8,616.4
2012/10/15 20:40:00,592.1,636.6
2012/10/15 20:50:00,610.4,539.2
2012/10/15 21:00:00,705.4,604.8
2012/10/15 21:10:00,876,721.2
2012/10/15 21:20:00,991,776.4
2012/10/15 21:30:00,1070.6,648.6
2012/10/15 21:40:00,999,639.2
2012/10/15 21:50:00,915.8,710.8
2012/10/15 22:00:00,807,654.8
2012/10/15 22:10:00,862.5,878.7
2012/10/15 22:20:00,888.4,867.6
2012/10/15 22:30:00,903.4,662.8
2012/10/15 22:40:00,823,681.8
2012/10/15 22:50:00,755.4,616
2012/10/15 23:00:00,815,572
2012/10/15 23:10:00,816.7,566.7
2012/10/15 23:20:00,736.4,558.4
2012/10/15 23:30:00,691.4,505.4
2012/10/15 23:40:00,601.5,449.6
2012/10/15 23:50:00,578.8,448.6
2012/10/16 00:00:00,516.4,422.2
2012/10/16 00:10:00,536.6,400.4
2012/10/16 00:20:00,545,377
2012/10/16 00:30:00,511.8,364.2
2012/10/16 00:40:00,439.8,335.4
2012/10/16 00:50:00,388.2,299.4
2012/10/16 01:00:00,396.2,358
2012/10/16 01:10:00,420.4,312.3
2012/10/16 01:20:00,426.6,285.6
2012/10/16 01:30:00,344.6,254.6
2012/10/16 01:40:00,332,250.1
2012/10/16 01:50:00,302.2,240
2012/10/16 02:00:00,162.3,140.2
2012/10/16 02:10:00,128.9,101
2012/10/16 02:20:00,117.2,92.6
2012/10/16 02:30:00,126.4,95.7
2012/10/16 02:40:00,110.4,85.3
2012/10/16 02:50:00,107.9,83.5
2012/10/16 03:00:00,104.2,73.8
2012/10/16 03:10:00,110.8,83.3
2012/10/16 03:20:00,109.7,76
2012/10/16 03:30:00,98.6,65.9
2012/10/16 03:40:00,92,72.2
2012/10/16 03:50:00,89,60.6
2012/10/16 04:00:00,84.9,66
2012/10/16 04:10:00,94.3,65.9
2012/10/16 04:20:00,78.4,67.3
2012/10/16 04:30:00,65.7,41.7
2012/10/16 04:40:00,67,41.6
2012/10/16 04:50:00,69.4,44.7
2012/10/16 05:00:00,91.4,44
2012/10/16 05:10:00,85.3,62
2012/10/16 05:20:00,84,49.9
2012/10/16 05:30:00,74,53
2012/10/16 05:40:00,74.5,56.2
2012/10/16 05:50:00,86.4,51.2
2012/10/16 06:00:00,93.9,58.1
2012/10/16 06:10:00,102,76.7
2012/10/16 06:20:00,124.9,85.5
2012/10/16 06:30:00,119.1,96.7
2012/10/16 06:40:00,129,92.7
2012/10/16 06:50:00,164.6,95.9
2012/10/16 07:00:00,159.6,115.5
2012/10/16 07:10:00,174.3,122.8
2012/10/16 07:20:00,188.4,138
2012/10/16 07:30:00,202.1,148.3
2012/10/16 07:40:00,201.9,134.7
2012/10/16 07:50:00,215.1,147.7
2012/10/16 08:00:00,276.2,163.9
2012/10/16 08:10:00,318.5,190.5
2012/10/16 08:20:00,265.5,198.5
2012/10/16 08:30:00,303.5,201.1
2012/10/16 08:40:00,361.5,203.4
2012/10/16 08:50:00,326.6,214.6
2012/10/16 09:00:00,328.2,245.4
2012/10/16 09:10:00,369.3,256.7
2012/10/16 09:20:00,378.8,250.6
2012/10/16 09:30:00,346.8,228.7
2012/10/16 09:40:00,342.1,245.4
2012/10/16 09:50:00,362.6,264.1
2012/10/16 10:00:00,476.9,286.2
2012/10/16 10:10:00,500.7,304.7
2012/10/16 10:20:00,432.6,303.5
2012/10/16 10:30:00,413.2,291.3
2012/10/16 10:40:00,403.5,295.1
2012/10/16 10:50:00,441.8,322
2012/10/16 11:00:00,442.7,358.6
2012/10/16 11:10:00,427.1,394.2
2012/10/16 11:20:00,461.5,403.5
2012/10/16 11:30:00,444.6,401.6
2012/10/16 11:40:00,460.9,386.4
2012/10/16 11:50:00,481.8,399.2
2012/10/16 12:00:00,426.7,355.1
2012/10/16 12:10:00,456.6,356.9
2012/10/16 12:20:00,521.6,370.5
2012/10/16 12:30:00,565.3,398.2
2012/10/16 12:40:00,506,354.6
2012/10/16 12:50:00,484.8,394.8
2012/10/16 13:00:00,540.2,428
2012/10/16 13:10:00,505.9,392.3
2012/10/16 13:20:00,474.5,399
2012/10/16 13:30:00,480.4,385.7
2012/10/16 13:40:00,499.9,378.2
2012/10/16 13:50:00,458.2,358.5
2012/10/16 14:00:00,438.1,322.5
2012/10/16 14:10:00,420.3,331.5
2012/10/16 14:20:00,488.4,349.7
2012/10/16 14:30:00,466.8,347.7
2012/10/16 14:40:00,438.7,355.1
2012/10/16 14:50:00,421.4,351
2012/10/16 15:00:00,447.7,363.7
2012/10/16 15:10:00,434.6,356.3
2012/10/16 15:20:00,463.6,370.4
2012/10/16 15:30:00,434.6,378
2012/10/16 15:40:00,452.1,355.6
2012/10/16 15:50:00,439.9,369.6
2012/10/16 16:00:00,456.8,424.4
2012/10/16 16:10:00,504.2,439.7
2012/10/16 16:20:00,503.8,470.7
2012/10/16 16:30:00,545.2,479
2012/10/16 16:40:00,564.8,511.1
2012/10/16 16:50:00,576.8,454.9
2012/10/16 17:00:00,699,579.6
2012/10/16 17:10:00,588.9,494.8
2012/10/16 17:20:00,581.5,489.3
2012/10/16 17:30:00,550.3,509.4
2012/10/16 17:40:00,613,560.8
2012/10/16 17:50:00,620.7,558.1
2012/10/16 18:00:00,617,505.5
2012/10/16 18:10:00,573.5,494.6
2012/10/16 18:20:00,601.2,526.3
2012/10/16 18:30:00,605.8,554.8
2012/10/16 18:40:00,965.3,568.3
2012/10/16 18:50:00,1302.8,565
2012/10/16 19:00:00,1374.2,587.7
2012/10/16 19:10:00,1431.4,920.3
2012/10/16 19:20:00,1510.6,1454.6
2012/10/16 19:30:00,1533.2,1295
2012/10/16 19:40:00,1535.2,1241.5
2012/10/16 19:50:00,1584.4,1314.6
2012/10/16 20:00:00,1867.2,1474.6
2012/10/16 20:10:00,1886,1552
2012/10/16 20:20:00,2241.6,1933.8
2012/10/16 20:30:00,2353.8,2141.2
2012/10/16 20:40:00,2768.2,2458.4
2012/10/16 20:50:00,3687.9,3076.3
2012/10/16 21:00:00,3441.5,3565.4
2012/10/16 21:10:00,3548.8,3750
2012/10/16 21:20:00,2961.2,4319.2
2012/10/16 21:30:00,3181.6,4029.6
2012/10/16 21:40:00,2873.1,4304.7
2012/10/16 21:50:00,3572.1,3925.8
2012/10/16 22:00:00,3321.7,3953.8
2012/10/16 22:10:00,3801.6,3615.3
2012/10/16 22:20:00,1658.8,2012.8
2012/10/16 22:30:00,1484.4,2065.6
2012/10/16 22:40:00,1966.2,1750.7
2012/10/16 22:50:00,281.5,283.1
2012/10/16 23:00:00,326.5,238.1
2012/10/16 23:10:00,913.4,931.9
2012/10/16 23:20:00,1872.2,1927.7
2012/10/16 23:30:00,1920,1866.4
2012/10/16 23:40:00,2802.7,2838.4
2012/10/16 23:50:00,3666.4,3865.9
2012/10/17 00:00:00,3632.3,3917.1
2012/10/17 00:10:00,3620.9,3845.7
2012/10/17 00:20:00,3535.3,3844.7
2012/10/17 00:30:00,3493.7,3855.9
2012/10/17 00:40:00,3410.9,3810.6
2012/10/17 00:50:00,3356,3693.5
2012/10/17 01:00:00,3182.3,3387.6
2012/10/17 01:10:00,2898.7,3001.3
2012/10/17 01:20:00,2573.4,2730.4
2012/10/17 01:30:00,2312.6,2609.4
2012/10/17 01:40:00,2024.6,2167.4
2012/10/17 01:50:00,1841,1924.2
2012/10/17 02:00:00,863.1,857.4
2012/10/17 02:10:00,766.6,756.9
2012/10/17 02:20:00,761.9,749
2012/10/17 02:30:00,625.2,670.6
2012/10/17 02:40:00,847.4,877
2012/10/17 02:50:00,1097.8,1163.2
2012/10/17 03:00:00,1019.2,1020.4
2012/10/17 03:10:00,687.2,673.6
2012/10/17 03:20:00,464.4,459.2
2012/10/17 03:30:00,397.7,404.1
2012/10/17 03:40:00,381.7,376.3
2012/10/17 03:50:00,344.9,329.8
2012/10/17 04:00:00,319.7,314.9
2012/10/17 04:10:00,304.5,296.4
2012/10/17 04:20:00,296.6,275.2
2012/10/17 04:30:00,271,263.9
2012/10/17 04:40:00,265.4,255.5
2012/10/17 04:50:00,255.3,246.4
2012/10/17 05:00:00,257,243.6
2012/10/17 05:10:00,264.3,269.7
2012/10/17 05:20:00,252.9,264.9
2012/10/17 05:30:00,248.3,238.4
2012/10/17 05:40:00,273.9,294.9
2012/10/17 05:50:00,292.6,329
2012/10/17 06:00:00,311,328.6
2012/10/17 06:10:00,341.2,363.1
2012/10/17 06:20:00,389.7,407
2012/10/17 06:30:00,375,418.9
2012/10/17 06:40:00,423.3,438.1
2012/10/17 06:50:00,472.6,501.9
2012/10/17 07:00:00,497.5,548.6
2012/10/17 07:10:00,541.4,556.9
2012/10/17 07:20:00,547.9,584.6
2012/10/17 07:30:00,584.7,566.8
2012/10/17 07:40:00,580,590.9
2012/10/17 07:50:00,616.8,635.9
2012/10/17 08:00:00,651.9,635
2012/10/17 08:10:00,664.5,645.3
2012/10/17 08:20:00,709.4,682.5
2012/10/17 08:30:00,673.4,689.9
2012/10/17 08:40:00,736.7,740.6
2012/10/17 08:50:00,716.4,758.4
2012/10/17 09:00:00,763,749.6
2012/10/17 09:10:00,812,820.5
2012/10/17 09:20:00,864.5,853.1
2012/10/17 09:30:00,860.2,874.3
2012/10/17 09:40:00,839.7,854.9
2012/10/17 09:50:00,849.6,856.9
2012/10/17 10:00:00,870.6,861.7
2012/10/17 10:10:00,1027,897
2012/10/17 10:20:00,1086.6,913.2
2012/10/17 10:30:00,958.3,892.2
2012/10/17 10:40:00,914.3,867.9
2012/10/17 10:50:00,865.8,899.2
2012/10/17 11:00:00,871.3,862.2
2012/10/17 11:10:00,862.1,924.3
2012/10/17 11:20:00,795.1,905.4
2012/10/17 11:30:00,768.4,873.7
2012/10/17 11:40:00,787,848.6
2012/10/17 11:50:00,754.8,809.4
2012/10/17 12:00:00,815.2,840.3
2012/10/17 12:10:00,777.1,808.9
2012/10/17 12:20:00,825.5,817.5
2012/10/17 12:30:00,816.2,805.4
2012/10/17 12:40:00,817.5,787.4
2012/10/17 12:50:00,788.7,747.8
2012/10/17 13:00:00,751.2,831
2012/10/17 13:10:00,820.1,818.5
2012/10/17 13:20:00,954.1,896.3
2012/10/17 13:30:00,1000,896.9
2012/10/17 13:40:00,915.3,817.5
2012/10/17 13:50:00,869.4,745.6
2012/10/17 14:00:00,811.2,760.9
2012/10/17 14:10:00,756.5,723.1
2012/10/17 14:20:00,742.9,739.3
2012/10/17 14:30:00,727.5,762.2
2012/10/17 14:40:00,664,762
2012/10/17 14:50:00,659.2,833.3
2012/10/17 15:00:00,655.7,730.8
2012/10/17 15:10:00,754.9,757.3
2012/10/17 15:20:00,728.3,793.1
2012/10/17 15:30:00,645.2,705.7
2012/10/17 15:40:00,680.8,723.8
2012/10/17 15:50:00,770,670.3
2012/10/17 16:00:00,656,638.3
2012/10/17 16:10:00,648.1,621.2
2012/10/17 16:20:00,609,621.6
2012/10/17 16:30:00,587.1,656.7
2012/10/17 16:40:00,639.6,654.6
2012/10/17 16:50:00,578.9,608.5
2012/10/17 17:00:00,552.4,596.7
2012/10/17 17:10:00,615.4,610.1
2012/10/17 17:20:00,588.7,571.1
2012/10/17 17:30:00,594.7,576.6
2012/10/17 17:40:00,637.2,613.7
2012/10/17 17:50:00,554,588.6
2012/10/17 18:00:00,557.4,562.2
2012/10/17 18:10:00,604,607.5
2012/10/17 18:20:00,711.9,732.9
2012/10/17 18:30:00,658.3,663.2
2012/10/17 18:40:00,921.2,689.4
2012/10/17 18:50:00,1231.2,680.5
2012/10/17 19:00:00,1318,702.1
2012/10/17 19:10:00,1380.6,1116
2012/10/17 19:20:00,1423.8,1516.4
2012/10/17 19:30:00,1227.8,1331.8
2012/10/17 19:40:00,1203.7,1361.9
2012/10/17 19:50:00,1197,1278.6
2012/10/17 20:00:00,1285,1322.2
2012/10/17 20:10:00,1257.7,1267
2012/10/17 20:20:00,1295.6,1389.6
2012/10/17 20:30:00,1309.4,1449.2
